order_id,audit_date,week_number,country,state,city,address_type,pid,call_attempt,quality_of_validation,validation_status,defect_category,deepdive_attribute,gam_defect,grok_comment_defect,overall_audit,delivery_outcome,delivery_success,auditor,resolution_time_hrs
ORD11771,2026-03-17,12,US,BC,Toronto,Single-Residential,USC4948538741,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10037,2026-03-18,12,Canada,WA,Chicago,Multi-Residential,USC4978779849,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Mixed,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Riya Singh,1.9
ORD14102,2026-03-18,12,US,IL,Chicago,Single-Residential,USC4749013779,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10162,2026-03-18,12,US,ON,Calgary,Mixed,USC5383128697,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10795,2026-03-18,12,US,CA,New York,Multi-Residential,USC5002704555,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10843,2026-03-18,12,Canada,CA,Calgary,Multi-Residential,USC5012138367,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12642,2026-03-18,12,US,CA,Charlotte,Single-Residential,USC5199543582,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12509,2026-03-18,12,US,BC,Miami,Mixed,USC5000484065,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10182,2026-03-18,12,US,BC,Charlotte,Multi-Commercial,USC4913165603,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14142,2026-03-18,12,Canada,GA,New York,Multi-Commercial,USC4843726153,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12078,2026-03-18,12,US,TX,Houston,Single-Residential,USC5252645722,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13980,2026-03-18,12,US,FL,Columbus,Single-Commercial,USC5016441753,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12561,2026-03-18,12,US,GA,Columbus,Single-Residential,USC5373967158,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13066,2026-03-18,12,US,GA,Charlotte,Multi-Commercial,USC4750797724,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12460,2026-03-18,12,Canada,BC,Los Angeles,Multi-Residential,USC5015898063,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10247,2026-03-18,12,US,NC,New York,Single-Residential,USC4803108345,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14626,2026-03-18,12,US,CA,Edmonton,Single-Residential,USC5023222558,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Ganesh B,0.0
ORD14560,2026-03-18,12,US,NY,Calgary,Multi-Residential,USC4791457658,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14481,2026-03-18,12,Canada,CA,Miami,Multi-Commercial,USC4715615053,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10010,2026-03-18,12,Canada,FL,Philadelphia,Single-Commercial,USC5140361985,Yes,Deep Dive Defect leading to GAM Defect,Fail,Single-Commercial,Incorrect BH,No GAM defect,No GROK defect,Fail,Returned,0,Ganesh B,6.2
ORD12209,2026-03-18,12,US,BC,Montreal,Single-Residential,USC5034409630,Non-Controllable,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect AT,No GAM defect,No GROK defect,Fail,Delivered,1,Ganesh B,7.6
ORD10212,2026-03-18,12,US,WA,New York,Single-Commercial,USC4748379105,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12129,2026-03-18,12,US,PA,Vancouver,Single-Residential,USC4780071227,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14365,2026-03-18,12,US,TX,Vancouver,Multi-Residential,USC4786693366,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14728,2026-03-18,12,Canada,NY,Los Angeles,Mixed,USC5120953372,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14323,2026-03-18,12,US,NY,Columbus,Single-Commercial,USC4723657668,No,Deep Dive Defect leading to GAM Defect,Fail,Mixed,Incorrect AB,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Returned,0,Riya Singh,11.3
ORD14294,2026-03-18,12,US,BC,New York,Single-Residential,USC4896448490,Non-Controllable,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10572,2026-03-18,12,US,BC,Vancouver,Multi-Residential,USC5021675704,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14270,2026-03-18,12,Canada,OH,Chicago,Single-Residential,USC4935285352,Non-Controllable,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14920,2026-03-18,12,Canada,CA,Philadelphia,Single-Commercial,USC5150382542,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14740,2026-03-18,12,Canada,ON,Charlotte,Single-Residential,USC5276933964,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12100,2026-03-18,12,Canada,BC,New York,Single-Commercial,USC5383046302,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12446,2026-03-18,12,US,TX,Edmonton,Single-Commercial,USC5056138864,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10663,2026-03-18,12,US,WA,Philadelphia,Multi-Residential,USC4804926645,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10688,2026-03-18,12,US,CA,Calgary,Single-Commercial,USC5381599646,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10603,2026-03-18,12,US,IL,Chicago,Mixed,USC5168543349,Yes,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect AT,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Returned,0,Priya M,4.0
ORD11937,2026-03-18,12,Canada,BC,Vancouver,Single-Residential,USC5132848396,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13518,2026-03-18,12,US,CA,Atlanta,Multi-Residential,USC5000282022,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11416,2026-03-18,12,US,CA,Philadelphia,Single-Residential,USC5312453362,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12770,2026-03-18,12,US,WA,Seattle,Multi-Commercial,USC5240303368,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12788,2026-03-18,12,Canada,WA,Edmonton,Single-Residential,USC5196481504,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13633,2026-03-18,12,US,FL,Atlanta,Single-Residential,USC4915637472,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13325,2026-03-18,12,Canada,WA,Vancouver,Single-Residential,USC5039028261,Yes,Deep Dive Defect leading to GAM Defect,Fail,Multi-Commercial,Incorrect AB,No GAM defect,No GROK defect,Fail,Delivered,1,Kiran Nukala,4.9
ORD11760,2026-03-18,12,US,NY,Charlotte,Multi-Residential,USC5028728433,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11118,2026-03-18,12,US,NC,Los Angeles,Single-Residential,USC4856055869,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11359,2026-03-18,12,US,BC,Miami,Mixed,USC5208309414,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11321,2026-03-18,12,US,BC,Chicago,Single-Commercial,USC4774905859,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11726,2026-03-18,12,US,NY,Columbus,Single-Residential,USC4826769808,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Single-Commercial,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Riya Singh,7.7
ORD10882,2026-03-18,12,US,PA,Edmonton,Multi-Residential,USC4837316360,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12869,2026-03-18,12,US,TX,Montreal,Single-Residential,USC5204602050,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13488,2026-03-18,12,US,TX,Houston,Single-Residential,USC4866767266,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD11698,2026-03-18,12,US,CA,Los Angeles,Single-Residential,USC5327841730,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10120,2026-03-18,12,US,ON,Atlanta,Single-Residential,USC5087511143,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13188,2026-03-18,12,US,FL,Calgary,Multi-Residential,USC4819392842,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11612,2026-03-18,12,US,NY,Houston,Multi-Residential,USC4795696273,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11401,2026-03-18,12,US,IL,Miami,Mixed,USC5219904385,Non-Controllable,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11264,2026-03-18,12,US,WA,Edmonton,Single-Commercial,USC5275724959,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11579,2026-03-18,12,US,CA,Charlotte,Multi-Residential,USC5157711818,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13072,2026-03-18,12,US,CA,Seattle,Single-Residential,USC4849017895,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13858,2026-03-18,12,US,OH,Montreal,Single-Residential,USC5296185466,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12705,2026-03-18,12,US,PA,Charlotte,Single-Residential,USC5335757189,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11606,2026-03-18,12,US,TX,Seattle,Multi-Residential,USC5061457028,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12740,2026-03-18,12,Canada,NY,Columbus,Multi-Residential,USC5258964898,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12741,2026-03-18,12,US,CA,Los Angeles,Single-Commercial,USC5173963072,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Riya Singh,0.0
ORD13792,2026-03-18,12,US,CA,Atlanta,Single-Commercial,USC5085028981,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD10552,2026-03-19,12,US,TX,New York,Single-Residential,USC4965021616,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14646,2026-03-19,12,US,NY,Columbus,Mixed,USC5179699734,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13388,2026-03-19,12,US,IL,Calgary,Single-Residential,USC4906622844,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11328,2026-03-19,12,Canada,BC,Atlanta,Multi-Residential,USC4718312569,Yes,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10298,2026-03-19,12,US,OH,Philadelphia,Single-Commercial,USC5266522016,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13147,2026-03-19,12,Canada,FL,Seattle,Single-Residential,USC5004821063,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD11551,2026-03-19,12,US,GA,Houston,Single-Commercial,USC4703701486,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Multi-Residential,Incorrect AT,No GAM defect,No GROK defect,Fail,Failed,0,Kiran Nukala,2.4
ORD13321,2026-03-19,12,Canada,AB,Seattle,Single-Residential,USC4842636399,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14415,2026-03-19,12,US,IL,Toronto,Multi-Residential,USC4866526444,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12953,2026-03-19,12,US,CA,Chicago,Single-Residential,USC5214325131,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14540,2026-03-19,12,US,FL,Columbus,Multi-Residential,USC5185031473,Non-Controllable,GAM defect - Wrong updates,Fail,Multi-Commercial,Incorrect BH,No GAM defect,No GROK defect,Fail,Delivered,1,Harini AB,1.4
ORD11392,2026-03-19,12,Canada,BC,Calgary,Single-Commercial,USC5141941225,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12259,2026-03-19,12,Canada,WA,Houston,Single-Commercial,USC5237396353,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14331,2026-03-19,12,US,CA,Calgary,Single-Residential,USC5184029262,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Harini AB,0.0
ORD14512,2026-03-19,12,Canada,CA,Chicago,Multi-Residential,USC4811547609,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
